day,s,i,r,edgecount,suscedgecount
1,999,1,0,1.0,1.0
2,998,2,0,0.9983529411764706,0.999174462476434
3,998,2,0,0.9983529411764706,0.999174462476434
4,996,4,0,0.9964705882352941,0.9982231558651208
5,995,3,2,0.9971764705882353,0.998579830973047
6,994,4,2,0.9965882352941177,0.9982850454522397
7,987,11,2,0.9897058823529412,0.9947779466396487
8,981,16,3,0.9855882352941177,0.9926475942058781
9,972,24,4,0.9808235294117648,0.9901421623643847
10,963,30,7,0.9810588235294118,0.9901746859415909
11,956,36,8,0.9778823529411764,0.9884320231515961
12,949,40,11,0.9786470588235294,0.9887660184295962
13,936,52,12,0.9766470588235294,0.9875250906500908
14,919,65,16,0.9664705882352941,0.9817560578489978
15,902,79,19,0.9605294117647059,0.9781295446687712
16,880,98,22,0.9586470588235294,0.9765613865208619
17,849,126,25,0.9492352941176471,0.9701719039330764
18,816,153,31,0.9356470588235294,0.9606173301539868
19,776,182,42,0.912235294117647,0.9434919583461313
20,725,224,51,0.8815294117647059,0.9183311578549915
21,672,269,59,0.8516470588235294,0.8896669242191828
22,602,323,75,0.8324117647058824,0.8607466894439243
23,533,382,85,0.8172941176470588,0.8284314999523035
24,445,452,103,0.8200588235294117,0.7976013677517312
25,382,498,120,0.8375882352941176,0.7871623339959496
26,326,539,135,0.8471764705882353,0.765280139058784
27,268,575,157,0.8634705882352941,0.7447478536303712
28,221,596,183,0.8767647058823529,0.7206521659808858
29,168,622,210,0.8996470588235295,0.7006583378300816
30,121,652,227,0.9224117647058824,0.6790533073985917
31,92,652,256,0.9387058823529412,0.6665560888386977
32,70,656,274,0.9496470588235294,0.6402888428098513
33,51,652,297,0.9627058823529412,0.634470841218246
34,36,645,319,0.973,0.6251240226730421
35,25,631,344,0.9817058823529412,0.6348165690518631
36,13,614,373,0.9905882352941177,0.6370198429021959
37,9,586,405,0.9932941176470588,0.6285912344735873
38,4,566,430,0.9969411764705882,0.6174815380697734
39,1,546,453,0.9992352941176471,0.6285714285714286
40,0,523,477,1.0,
41,0,507,493,1.0,
42,0,484,516,1.0,
43,0,469,531,1.0,
44,0,449,551,1.0,
45,0,433,567,1.0,
46,0,405,595,1.0,
47,0,392,608,1.0,
48,0,374,626,1.0,
49,0,354,646,1.0,
50,0,337,663,1.0,
51,0,325,675,1.0,
52,0,313,687,1.0,
53,0,295,705,1.0,
54,0,281,719,1.0,
55,0,269,731,1.0,
56,0,261,739,1.0,
57,0,245,755,1.0,
58,0,235,765,1.0,
59,0,226,774,1.0,
60,0,219,781,1.0,
61,0,203,797,1.0,
62,0,189,811,1.0,
63,0,182,818,1.0,
64,0,172,828,1.0,
65,0,164,836,1.0,
66,0,157,843,1.0,
67,0,155,845,1.0,
68,0,148,852,1.0,
69,0,145,855,1.0,
70,0,140,860,1.0,
71,0,135,865,1.0,
72,0,127,873,1.0,
73,0,122,878,1.0,
74,0,119,881,1.0,
75,0,111,889,1.0,
76,0,105,895,1.0,
77,0,101,899,1.0,
78,0,98,902,1.0,
79,0,92,908,1.0,
80,0,86,914,1.0,
81,0,79,921,1.0,
82,0,77,923,1.0,
83,0,72,928,1.0,
84,0,71,929,1.0,
85,0,67,933,1.0,
86,0,61,939,1.0,
87,0,57,943,1.0,
88,0,55,945,1.0,
89,0,53,947,1.0,
90,0,49,951,1.0,
91,0,46,954,1.0,
92,0,45,955,1.0,
93,0,43,957,1.0,
94,0,42,958,1.0,
95,0,41,959,1.0,
96,0,41,959,1.0,
97,0,41,959,1.0,
98,0,39,961,1.0,
99,0,38,962,1.0,
100,0,37,963,1.0,
101,0,37,963,1.0,
102,0,36,964,1.0,
103,0,36,964,1.0,
104,0,33,967,1.0,
105,0,33,967,1.0,
106,0,30,970,1.0,
107,0,28,972,1.0,
108,0,27,973,1.0,
109,0,25,975,1.0,
110,0,25,975,1.0,
111,0,25,975,1.0,
112,0,24,976,1.0,
113,0,23,977,1.0,
114,0,22,978,1.0,
115,0,22,978,1.0,
116,0,21,979,1.0,
117,0,20,980,1.0,
118,0,19,981,1.0,
119,0,18,982,1.0,
120,0,18,982,1.0,
121,0,17,983,1.0,
122,0,16,984,1.0,
