day,s,i,r,edgecount,suscedgecount
1,998,2,0,1.0,1.0
2,993,7,0,0.9992267543011792,0.9996432700863719
3,983,14,3,0.9972936400541272,0.9986660447211116
4,967,29,4,0.9899478059153296,0.9950471072432511
5,945,50,5,0.9693601391842258,0.9844830625800151
6,925,68,7,0.950705586700174,0.9742655530703247
7,889,97,14,0.9190025130485212,0.9551787846363223
8,846,135,19,0.8759907210516141,0.9274547626564384
9,798,176,26,0.8347187318770539,0.8971055507594464
10,741,222,37,0.8007925768412913,0.866212862009724
11,687,265,48,0.7699594046008119,0.8321541558256788
12,635,299,66,0.7574908177073265,0.8081889750305581
13,570,354,76,0.7326502996327083,0.7635370298019594
14,505,397,98,0.7341967910303498,0.7337373189653363
15,452,435,113,0.7386429537985695,0.7063045393117544
16,390,481,129,0.7540112120626329,0.6743467122891325
17,342,513,145,0.7742122559443263,0.6546078615541456
18,289,544,167,0.7971196597718925,0.6280411680323763
19,251,564,185,0.8184805722018171,0.6151433257909185
20,217,574,209,0.8417745988787937,0.6089010303154223
21,183,577,240,0.8663251498163541,0.612733236222875
22,154,584,262,0.8860429151362845,0.6064151874274042
23,131,581,288,0.9047941233326889,0.6121858423741241
24,109,581,310,0.922192151556157,0.6155553914177228
25,91,580,329,0.936690508409047,0.6187846725230289
26,77,578,345,0.94683935820607,0.6179876077431516
27,63,575,362,0.9568915522907404,0.6199512710926754
28,56,560,384,0.9635607964430698,0.6324230224099583
29,43,548,409,0.9733230233906824,0.6388758767718735
30,36,536,428,0.9781558090083123,0.6614143557760259
31,30,526,444,0.9815387589406533,0.6669159149912505
32,24,511,465,0.9853083317224048,0.6717720443662136
33,22,492,486,0.9875314131065146,0.6889058146094452
34,20,470,510,0.9890779045041562,0.6951480472571803
35,20,452,528,0.9894645273535666,0.7050768632811976
36,17,441,542,0.9906243959017978,0.6933161387268107
37,16,423,561,0.9916876087376764,0.7067512112500502
38,16,397,587,0.9920742315870869,0.721529655522496
39,15,386,599,0.9924608544364972,0.7229649658906624
40,15,369,616,0.993717378697081,0.7688901993545957
41,14,357,629,0.994200657258844,0.7701894793004921
42,11,349,640,0.9957471486564856,0.7824375900860562
43,11,339,650,0.9959404600811907,0.7907709234193895
44,11,331,658,0.9959404600811907,0.7907709234193895
45,11,321,668,0.9960371157935434,0.7949031548243483
46,9,309,682,0.9967137057800116,0.8005243351992577
47,8,299,693,0.9973902957664798,0.8204428182756356
48,8,291,701,0.9974869514788324,0.828776151608969
49,8,284,708,0.997583607191185,0.8339844849423024
50,6,280,714,0.998550164314711,0.8645123839009288
51,5,266,729,0.9989367871641214,0.8741795665634674
52,5,253,742,0.999033442876474,0.8875128998968007
53,5,241,754,0.999033442876474,0.8875128998968007
54,5,228,767,0.999033442876474,0.8875128998968007
55,5,222,773,0.999033442876474,0.8875128998968007
56,5,214,781,0.9991300985888266,0.8992776057791538
57,5,201,794,0.9992267543011792,0.912610939112487
58,5,196,799,0.9992267543011792,0.912610939112487
59,5,182,813,0.9992267543011792,0.912610939112487
60,5,173,822,0.9992267543011792,0.912610939112487
61,5,165,830,0.9993234100135318,0.9226109391124873
62,5,160,835,0.9993234100135318,0.9226109391124873
63,5,155,840,0.9994200657258844,0.9359442724458205
64,5,148,847,0.999516721438237,0.9459442724458202
65,5,144,851,0.999516721438237,0.9459442724458202
66,5,141,854,0.999516721438237,0.9459442724458202
67,5,133,862,0.9997100328629422,0.968235294117647
68,4,127,869,0.9999033442876474,0.9875
69,4,120,876,0.9999033442876474,0.9875
70,4,116,880,0.9999033442876474,0.9875
71,4,114,882,0.9999033442876474,0.9875
72,4,109,887,0.9999033442876474,0.9875
73,4,105,891,0.9999033442876474,0.9875
74,4,95,901,0.9999033442876474,0.9875
75,4,89,907,0.9999033442876474,0.9875
76,4,87,909,0.9999033442876474,0.9875
77,4,87,909,0.9999033442876474,0.9875
78,3,83,914,1.0,1.0
79,3,80,917,1.0,1.0
80,3,77,920,1.0,1.0
81,3,75,922,1.0,1.0
82,3,73,924,1.0,1.0
83,3,68,929,1.0,1.0
84,3,63,934,1.0,1.0
85,3,59,938,1.0,1.0
86,3,56,941,1.0,1.0
87,3,56,941,1.0,1.0
88,3,53,944,1.0,1.0
89,3,49,948,1.0,1.0
90,3,48,949,1.0,1.0
91,3,43,954,1.0,1.0
92,3,40,957,1.0,1.0
93,3,39,958,1.0,1.0
94,3,39,958,1.0,1.0
95,3,39,958,1.0,1.0
96,3,38,959,1.0,1.0
97,3,37,960,1.0,1.0
98,3,37,960,1.0,1.0
99,3,37,960,1.0,1.0
100,3,36,961,1.0,1.0
101,3,36,961,1.0,1.0
102,3,35,962,1.0,1.0
103,3,35,962,1.0,1.0
