day,s,i,r,edgecount,suscedgecount
1,498,2,0,0.9982857142857143,0.9990934433705517
2,497,3,0,0.9957142857142857,0.9977601874986181
3,495,5,0,0.9925714285714285,0.9961525511525511
4,494,6,0,0.9917142857142857,0.9956776186027199
5,492,8,0,0.9885714285714285,0.993976331933649
6,491,9,0,0.9885714285714285,0.993964063770581
7,488,12,0,0.9842857142857143,0.9917594265533032
8,488,12,0,0.9842857142857143,0.9917594265533032
9,486,13,1,0.9851428571428571,0.992073066696342
10,483,16,1,0.9825714285714285,0.9907202884870039
11,479,20,1,0.9785714285714285,0.9885882793779146
12,474,22,4,0.9791428571428571,0.9888350439169502
13,471,24,5,0.9808571428571429,0.989807030112388
14,465,29,6,0.9754285714285714,0.986751013060311
15,460,32,8,0.9694285714285714,0.9832547567521992
16,450,42,8,0.9514285714285714,0.9728431312696019
17,445,46,9,0.9468571428571428,0.9700376892329967
18,433,57,10,0.9342857142857143,0.9621167369061677
19,418,69,13,0.9177142857142857,0.950690616612021
20,405,80,15,0.902,0.939634441448167
21,387,95,18,0.8902857142857142,0.9292236769664951
22,366,111,23,0.8757142857142857,0.9156197701098858
23,345,127,28,0.8628571428571429,0.9007669128257364
24,324,143,33,0.8508571428571429,0.8848650965753363
25,309,152,39,0.8431428571428572,0.8731964433920459
26,290,166,44,0.8268571428571428,0.8506524763269184
27,267,186,47,0.8097142857142857,0.8217150404856948
28,244,199,57,0.8108571428571428,0.8065516882265917
29,221,215,64,0.818,0.7942637867411624
30,201,223,76,0.8254285714285714,0.7838351069474863
31,182,234,84,0.8291428571428572,0.7667990716996859
32,166,236,98,0.8414285714285714,0.7624356183622663
33,157,237,106,0.8477142857142858,0.7581838933515591
34,144,237,119,0.8545714285714285,0.7482624860841772
35,131,241,128,0.866,0.7449952382597196
36,116,251,133,0.8731428571428571,0.7277777158608801
37,103,256,141,0.8782857142857143,0.7046025766542612
38,96,255,149,0.882,0.6918577006122962
39,85,249,166,0.894,0.6853485557118775
40,75,251,174,0.9051428571428571,0.6824695108812757
41,72,243,185,0.9062857142857143,0.6722833096913978
42,63,243,194,0.9182857142857143,0.6747391264197987
43,57,241,202,0.9248571428571428,0.6689544846278591
44,52,239,209,0.9302857142857143,0.661762116089039
45,45,240,215,0.9414285714285714,0.6721672771672773
46,42,234,224,0.944,0.6614741409384267
47,37,234,229,0.9542857142857143,0.6861090486090488
48,31,231,238,0.9594285714285714,0.6663151364764269
49,27,226,247,0.9651428571428572,0.6690849274182609
50,23,217,260,0.9702857142857143,0.6718944099378881
51,17,210,273,0.9785714285714285,0.6796514759750055
52,15,205,280,0.9822857142857143,0.6986294261294261
53,13,202,285,0.9845714285714285,0.6974182868413638
54,11,196,293,0.9862857142857143,0.6809815184815184
55,10,189,301,0.988,0.6921428571428571
56,9,176,315,0.9897142857142858,0.7098544973544973
57,9,172,319,0.9897142857142858,0.7098544973544973
58,9,164,327,0.99,0.7172619047619048
59,7,161,332,0.9922857142857143,0.7244897959183673
60,7,154,339,0.9925714285714285,0.7346938775510203
61,7,148,345,0.9928571428571429,0.7465986394557822
62,6,146,348,0.9948571428571429,0.7869047619047618
63,4,144,352,0.9971428571428571,0.8232142857142857
64,4,134,362,0.9977142857142857,0.861904761904762
65,3,132,365,0.9982857142857143,0.8634920634920635
66,3,129,368,0.9982857142857143,0.8634920634920635
67,3,126,371,0.9982857142857143,0.8634920634920635
68,3,121,376,0.9982857142857143,0.8634920634920635
69,3,118,379,0.9985714285714286,0.8857142857142857
70,3,114,383,0.9985714285714286,0.8857142857142857
71,3,110,387,0.9985714285714286,0.8857142857142857
72,2,108,390,0.9994285714285714,0.9285714285714286
73,2,100,398,0.9994285714285714,0.9285714285714286
74,2,95,403,0.9994285714285714,0.9285714285714286
75,2,90,408,0.9994285714285714,0.9285714285714286
76,2,86,412,0.9994285714285714,0.9285714285714286
77,2,82,416,0.9994285714285714,0.9285714285714286
78,2,80,418,0.9994285714285714,0.9285714285714286
79,1,80,419,0.9994285714285714,0.8571428571428571
80,1,73,426,0.9994285714285714,0.8571428571428571
81,1,67,432,0.9997142857142857,0.9285714285714286
82,1,64,435,0.9997142857142857,0.9285714285714286
83,1,62,437,0.9997142857142857,0.9285714285714286
84,1,61,438,0.9997142857142857,0.9285714285714286
85,1,60,439,0.9997142857142857,0.9285714285714286
86,1,57,442,0.9997142857142857,0.9285714285714286
87,1,55,444,0.9997142857142857,0.9285714285714286
88,1,53,446,0.9997142857142857,0.9285714285714286
89,1,53,446,0.9997142857142857,0.9285714285714286
90,1,48,451,0.9997142857142857,0.9285714285714286
91,1,48,451,0.9997142857142857,0.9285714285714286
92,1,45,454,0.9997142857142857,0.9285714285714286
93,1,41,458,0.9997142857142857,0.9285714285714286
94,1,39,460,0.9997142857142857,0.9285714285714286
95,1,38,461,0.9997142857142857,0.9285714285714286
96,1,35,464,0.9997142857142857,0.9285714285714286
97,1,35,464,0.9997142857142857,0.9285714285714286
98,1,34,465,0.9997142857142857,0.9285714285714286
99,1,32,467,1.0,1.0
100,1,32,467,1.0,1.0
101,1,31,468,1.0,1.0
102,1,28,471,1.0,1.0
103,1,27,472,1.0,1.0
104,1,27,472,1.0,1.0
105,1,26,473,1.0,1.0
106,1,26,473,1.0,1.0
107,1,26,473,1.0,1.0
108,1,26,473,1.0,1.0
109,1,26,473,1.0,1.0
110,1,25,474,1.0,1.0
111,1,25,474,1.0,1.0
112,1,25,474,1.0,1.0
113,1,22,477,1.0,1.0
114,1,21,478,1.0,1.0
115,1,17,482,1.0,1.0
116,1,16,483,1.0,1.0
117,1,16,483,1.0,1.0
118,1,16,483,1.0,1.0
119,1,16,483,1.0,1.0
120,1,15,484,1.0,1.0
121,1,15,484,1.0,1.0
122,1,14,485,1.0,1.0
123,1,14,485,1.0,1.0
124,1,13,486,1.0,1.0
125,1,13,486,1.0,1.0
126,1,13,486,1.0,1.0
127,1,12,487,1.0,1.0
128,1,12,487,1.0,1.0
129,1,12,487,1.0,1.0
130,1,12,487,1.0,1.0
131,1,12,487,1.0,1.0
132,1,12,487,1.0,1.0
133,1,12,487,1.0,1.0
134,1,11,488,1.0,1.0
135,1,10,489,1.0,1.0
136,1,10,489,1.0,1.0
137,1,10,489,1.0,1.0
138,1,10,489,1.0,1.0
139,1,10,489,1.0,1.0
140,1,10,489,1.0,1.0
141,1,9,490,1.0,1.0
142,1,9,490,1.0,1.0
143,1,8,491,1.0,1.0
144,1,6,493,1.0,1.0
145,1,6,493,1.0,1.0
146,1,5,494,1.0,1.0
147,1,5,494,1.0,1.0
148,1,5,494,1.0,1.0
149,1,5,494,1.0,1.0
150,1,5,494,1.0,1.0
151,1,5,494,1.0,1.0
152,1,5,494,1.0,1.0
153,1,5,494,1.0,1.0
154,1,4,495,1.0,1.0
155,1,4,495,1.0,1.0
156,1,3,496,1.0,1.0
157,1,3,496,1.0,1.0
158,1,3,496,1.0,1.0
159,1,3,496,1.0,1.0
160,1,3,496,1.0,1.0
161,1,3,496,1.0,1.0
162,1,2,497,1.0,1.0
163,1,2,497,1.0,1.0
164,1,2,497,1.0,1.0
165,1,2,497,1.0,1.0
166,1,2,497,1.0,1.0
167,1,2,497,1.0,1.0
168,1,2,497,1.0,1.0
169,1,2,497,1.0,1.0
170,1,2,497,1.0,1.0
171,1,2,497,1.0,1.0
172,1,1,498,1.0,1.0
173,1,1,498,1.0,1.0
174,1,1,498,1.0,1.0
175,1,1,498,1.0,1.0
176,1,1,498,1.0,1.0
177,1,1,498,1.0,1.0
178,1,1,498,1.0,1.0
179,1,1,498,1.0,1.0
180,1,1,498,1.0,1.0
181,1,1,498,1.0,1.0
182,1,1,498,1.0,1.0
183,1,1,498,1.0,1.0
184,1,1,498,1.0,1.0
185,1,1,498,1.0,1.0
186,1,0,499,1.0,1.0
187,1,0,499,1.0,1.0
188,1,0,499,1.0,1.0
189,1,0,499,1.0,1.0
190,1,0,499,1.0,1.0
191,1,0,499,1.0,1.0
192,1,0,499,1.0,1.0
193,1,0,499,1.0,1.0
194,1,0,499,1.0,1.0
195,1,0,499,1.0,1.0
196,1,0,499,1.0,1.0
197,1,0,499,1.0,1.0
198,1,0,499,1.0,1.0
199,1,0,499,1.0,1.0
200,1,0,499,1.0,1.0
1,499,0,1,1.0,1.0
