day,s,i,r,edgecount,suscedgecount
1,997,2,1,0.9996690495101933,0.9998387465905109
2,988,11,1,0.9928735327861619,0.9963896542963572
3,955,43,2,0.9513061512664372,0.9745544800135408
4,884,110,6,0.8644206160091784,0.9233413841277833
5,750,235,15,0.8001720942546995,0.8651723726726583
6,488,479,33,0.9900052952078369,0.9883077179390887
7,69,859,72,1.0,1.0
8,1,885,114,1.0,1.0
9,0,844,156,1.0,
10,0,809,191,1.0,
11,0,772,228,1.0,
12,0,738,262,1.0,
13,0,702,298,1.0,
14,0,672,328,1.0,
15,0,637,363,1.0,
16,0,601,399,1.0,
17,0,577,423,1.0,
18,0,558,442,1.0,
19,0,547,453,1.0,
20,0,523,477,1.0,
21,0,503,497,1.0,
22,0,477,523,1.0,
23,0,460,540,1.0,
24,0,439,561,1.0,
25,0,424,576,1.0,
26,0,407,593,1.0,
27,0,390,610,1.0,
28,0,372,628,1.0,
29,0,357,643,1.0,
30,0,343,657,1.0,
31,0,327,673,1.0,
32,0,319,681,1.0,
33,0,307,693,1.0,
34,0,291,709,1.0,
35,0,283,717,1.0,
36,0,271,729,1.0,
37,0,261,739,1.0,
38,0,253,747,1.0,
39,0,242,758,1.0,
40,0,235,765,1.0,
41,0,222,778,1.0,
42,0,211,789,1.0,
43,0,202,798,1.0,
44,0,199,801,1.0,
45,0,190,810,1.0,
46,0,180,820,1.0,
47,0,172,828,1.0,
48,0,168,832,1.0,
49,0,160,840,1.0,
50,0,156,844,1.0,
51,0,150,850,1.0,
52,0,144,856,1.0,
53,0,138,862,1.0,
54,0,133,867,1.0,
55,0,129,871,1.0,
56,0,124,876,1.0,
57,0,118,882,1.0,
58,0,113,887,1.0,
59,0,105,895,1.0,
60,0,104,896,1.0,
61,0,101,899,1.0,
62,0,97,903,1.0,
63,0,94,906,1.0,
64,0,91,909,1.0,
65,0,89,911,1.0,
66,0,86,914,1.0,
67,0,81,919,1.0,
68,0,79,921,1.0,
69,0,77,923,1.0,
70,0,76,924,1.0,
71,0,72,928,1.0,
72,0,69,931,1.0,
73,0,68,932,1.0,
74,0,67,933,1.0,
75,0,65,935,1.0,
76,0,62,938,1.0,
77,0,62,938,1.0,
78,0,59,941,1.0,
79,0,59,941,1.0,
80,0,55,945,1.0,
81,0,52,948,1.0,
82,0,51,949,1.0,
83,0,51,949,1.0,
84,0,47,953,1.0,
85,0,47,953,1.0,
86,0,45,955,1.0,
87,0,44,956,1.0,
88,0,42,958,1.0,
89,0,41,959,1.0,
90,0,39,961,1.0,
91,0,38,962,1.0,
92,0,37,963,1.0,
93,0,35,965,1.0,
94,0,33,967,1.0,
95,0,33,967,1.0,
96,0,33,967,1.0,
97,0,30,970,1.0,
98,0,28,972,1.0,
99,0,26,974,1.0,
100,0,25,975,1.0,
101,0,23,977,1.0,
102,0,23,977,1.0,
103,0,21,979,1.0,
104,0,20,980,1.0,
105,0,18,982,1.0,
106,0,18,982,1.0,
107,0,18,982,1.0,
108,0,17,983,1.0,
109,0,17,983,1.0,
110,0,17,983,1.0,
111,0,16,984,1.0,
112,0,15,985,1.0,
113,0,14,986,1.0,
114,0,14,986,1.0,
115,0,14,986,1.0,
116,0,14,986,1.0,
117,0,14,986,1.0,
118,0,14,986,1.0,
119,0,13,987,1.0,
120,0,13,987,1.0,
121,0,12,988,1.0,
122,0,12,988,1.0,
123,0,10,990,1.0,
124,0,9,991,1.0,
125,0,8,992,1.0,
126,0,7,993,1.0,
127,0,5,995,1.0,
128,0,5,995,1.0,
129,0,5,995,1.0,
130,0,5,995,1.0,
131,0,5,995,1.0,
132,0,4,996,1.0,
133,0,4,996,1.0,
134,0,4,996,1.0,
135,0,4,996,1.0,
136,0,4,996,1.0,
137,0,4,996,1.0,
138,0,4,996,1.0,
139,0,4,996,1.0,
140,0,4,996,1.0,
141,0,3,997,1.0,
142,0,2,998,1.0,
143,0,2,998,1.0,
144,0,2,998,1.0,
145,0,2,998,1.0,
146,0,2,998,1.0,
147,0,2,998,1.0,
148,0,2,998,1.0,
149,0,2,998,1.0,
150,0,2,998,1.0,
151,0,2,998,1.0,
152,0,2,998,1.0,
153,0,2,998,1.0,
154,0,2,998,1.0,
155,0,2,998,1.0,
156,0,2,998,1.0,
157,0,2,998,1.0,
158,0,2,998,1.0,
159,0,2,998,1.0,
160,0,2,998,1.0,
161,0,2,998,1.0,
162,0,2,998,1.0,
163,0,2,998,1.0,
164,0,2,998,1.0,
165,0,2,998,1.0,
166,0,2,998,1.0,
167,0,1,999,1.0,
168,0,1,999,1.0,
169,0,1,999,1.0,
170,0,1,999,1.0,
171,0,0,1000,1.0,
172,0,0,1000,1.0,
173,0,0,1000,1.0,
174,0,0,1000,1.0,
175,0,0,1000,1.0,
176,0,0,1000,1.0,
177,0,0,1000,1.0,
178,0,0,1000,1.0,
179,0,0,1000,1.0,
180,0,0,1000,1.0,
181,0,0,1000,1.0,
182,0,0,1000,1.0,
183,0,0,1000,1.0,
184,0,0,1000,1.0,
185,0,0,1000,1.0,
186,0,0,1000,1.0,
187,0,0,1000,1.0,
188,0,0,1000,1.0,
189,0,0,1000,1.0,
190,0,0,1000,1.0,
191,0,0,1000,1.0,
192,0,0,1000,1.0,
193,0,0,1000,1.0,
194,0,0,1000,1.0,
195,0,0,1000,1.0,
196,0,0,1000,1.0,
197,0,0,1000,1.0,
198,0,0,1000,1.0,
199,0,0,1000,1.0,
200,0,0,1000,1.0,
1,995,5,0,0.9984114376489277,0.9991999129540953
2,972,28,0,0.9706115965051628,0.9849034138420588
3,922,76,2,0.9045538787397406,0.9481234965805464
4,813,177,10,0.8064822169270144,0.8802712799822574
5,642,331,27,0.8850277998411438,0.9065206052019468
6,224,706,70,1.0,1.0
7,8,887,105,1.0,1.0
8,0,849,151,1.0,
9,0,818,182,1.0,
10,0,780,220,1.0,
11,0,753,247,1.0,
12,0,721,279,1.0,
13,0,692,308,1.0,
14,0,662,338,1.0,
15,0,638,362,1.0,
16,0,606,394,1.0,
17,0,577,423,1.0,
18,0,550,450,1.0,
19,0,527,473,1.0,
20,0,502,498,1.0,
21,0,477,523,1.0,
22,0,458,542,1.0,
23,0,440,560,1.0,
24,0,427,573,1.0,
25,0,411,589,1.0,
26,0,393,607,1.0,
27,0,374,626,1.0,
28,0,355,645,1.0,
29,0,338,662,1.0,
30,0,328,672,1.0,
31,0,319,681,1.0,
32,0,308,692,1.0,
33,0,293,707,1.0,
34,0,281,719,1.0,
35,0,273,727,1.0,
36,0,257,743,1.0,
37,0,245,755,1.0,
38,0,233,767,1.0,
39,0,220,780,1.0,
40,0,211,789,1.0,
41,0,203,797,1.0,
42,0,200,800,1.0,
43,0,196,804,1.0,
44,0,181,819,1.0,
45,0,171,829,1.0,
46,0,160,840,1.0,
47,0,153,847,1.0,
48,0,147,853,1.0,
49,0,143,857,1.0,
50,0,138,862,1.0,
51,0,138,862,1.0,
52,0,135,865,1.0,
53,0,131,869,1.0,
54,0,128,872,1.0,
55,0,121,879,1.0,
56,0,120,880,1.0,
57,0,114,886,1.0,
58,0,112,888,1.0,
59,0,110,890,1.0,
60,0,107,893,1.0,
61,0,104,896,1.0,
62,0,103,897,1.0,
63,0,96,904,1.0,
64,0,92,908,1.0,
65,0,89,911,1.0,
66,0,85,915,1.0,
67,0,83,917,1.0,
68,0,81,919,1.0,
69,0,76,924,1.0,
70,0,73,927,1.0,
71,0,73,927,1.0,
72,0,67,933,1.0,
73,0,64,936,1.0,
74,0,61,939,1.0,
75,0,60,940,1.0,
76,0,59,941,1.0,
77,0,56,944,1.0,
78,0,55,945,1.0,
79,0,51,949,1.0,
80,0,49,951,1.0,
81,0,49,951,1.0,
82,0,47,953,1.0,
83,0,45,955,1.0,
84,0,43,957,1.0,
85,0,42,958,1.0,
86,0,42,958,1.0,
87,0,40,960,1.0,
88,0,39,961,1.0,
89,0,37,963,1.0,
90,0,33,967,1.0,
91,0,33,967,1.0,
92,0,31,969,1.0,
93,0,30,970,1.0,
94,0,28,972,1.0,
95,0,26,974,1.0,
96,0,24,976,1.0,
97,0,23,977,1.0,
98,0,21,979,1.0,
99,0,20,980,1.0,
100,0,19,981,1.0,
101,0,18,982,1.0,
102,0,16,984,1.0,
103,0,16,984,1.0,
104,0,16,984,1.0,
105,0,16,984,1.0,
106,0,15,985,1.0,
107,0,15,985,1.0,
108,0,15,985,1.0,
109,0,14,986,1.0,
110,0,12,988,1.0,
111,0,12,988,1.0,
112,0,12,988,1.0,
113,0,11,989,1.0,
114,0,10,990,1.0,
115,0,10,990,1.0,
116,0,9,991,1.0,
117,0,9,991,1.0,
118,0,8,992,1.0,
119,0,8,992,1.0,
120,0,8,992,1.0,
121,0,7,993,1.0,
122,0,7,993,1.0,
123,0,5,995,1.0,
124,0,5,995,1.0,
125,0,5,995,1.0,
126,0,4,996,1.0,
127,0,4,996,1.0,
128,0,3,997,1.0,
129,0,3,997,1.0,
130,0,3,997,1.0,
131,0,3,997,1.0,
132,0,1,999,1.0,
133,0,1,999,1.0,
134,0,1,999,1.0,
135,0,1,999,1.0,
136,0,1,999,1.0,
137,0,1,999,1.0,
138,0,1,999,1.0,
139,0,1,999,1.0,
140,0,1,999,1.0,
141,0,1,999,1.0,
142,0,0,1000,1.0,
143,0,0,1000,1.0,
144,0,0,1000,1.0,
145,0,0,1000,1.0,
146,0,0,1000,1.0,
147,0,0,1000,1.0,
148,0,0,1000,1.0,
149,0,0,1000,1.0,
150,0,0,1000,1.0,
151,0,0,1000,1.0,
152,0,0,1000,1.0,
153,0,0,1000,1.0,
154,0,0,1000,1.0,
155,0,0,1000,1.0,
156,0,0,1000,1.0,
157,0,0,1000,1.0,
158,0,0,1000,1.0,
159,0,0,1000,1.0,
160,0,0,1000,1.0,
161,0,0,1000,1.0,
162,0,0,1000,1.0,
163,0,0,1000,1.0,
164,0,0,1000,1.0,
165,0,0,1000,1.0,
166,0,0,1000,1.0,
167,0,0,1000,1.0,
168,0,0,1000,1.0,
169,0,0,1000,1.0,
170,0,0,1000,1.0,
171,0,0,1000,1.0,
172,0,0,1000,1.0,
173,0,0,1000,1.0,
174,0,0,1000,1.0,
175,0,0,1000,1.0,
176,0,0,1000,1.0,
177,0,0,1000,1.0,
178,0,0,1000,1.0,
179,0,0,1000,1.0,
180,0,0,1000,1.0,
181,0,0,1000,1.0,
182,0,0,1000,1.0,
183,0,0,1000,1.0,
184,0,0,1000,1.0,
185,0,0,1000,1.0,
186,0,0,1000,1.0,
187,0,0,1000,1.0,
188,0,0,1000,1.0,
189,0,0,1000,1.0,
190,0,0,1000,1.0,
191,0,0,1000,1.0,
192,0,0,1000,1.0,
193,0,0,1000,1.0,
194,0,0,1000,1.0,
195,0,0,1000,1.0,
196,0,0,1000,1.0,
197,0,0,1000,1.0,
198,0,0,1000,1.0,
199,0,0,1000,1.0,
200,0,0,1000,1.0,
1,997,3,0,0.9995146059482835,0.9997595214316649
2,988,12,0,0.9911305268731798,0.9955343542955294
3,946,52,2,0.9379798782102198,0.96727587472185
4,869,124,7,0.8464389727296796,0.9114481958432189
5,725,253,22,0.8087768069896744,0.8659619577804749
6,442,513,45,0.995388756508693,0.9937936323355908
7,43,879,78,1.0,1.0
8,2,878,120,1.0,1.0
9,0,850,150,1.0,
10,0,818,182,1.0,
11,0,782,218,1.0,
12,0,739,261,1.0,
13,0,705,295,1.0,
14,0,684,316,1.0,
15,0,662,338,1.0,
16,0,642,358,1.0,
17,0,617,383,1.0,
18,0,597,403,1.0,
19,0,579,421,1.0,
20,0,559,441,1.0,
21,0,534,466,1.0,
22,0,517,483,1.0,
23,0,492,508,1.0,
24,0,476,524,1.0,
25,0,458,542,1.0,
26,0,441,559,1.0,
27,0,419,581,1.0,
28,0,405,595,1.0,
29,0,390,610,1.0,
30,0,371,629,1.0,
31,0,352,648,1.0,
32,0,336,664,1.0,
33,0,328,672,1.0,
34,0,319,681,1.0,
35,0,305,695,1.0,
36,0,293,707,1.0,
37,0,282,718,1.0,
38,0,275,725,1.0,
39,0,263,737,1.0,
40,0,257,743,1.0,
41,0,250,750,1.0,
42,0,237,763,1.0,
43,0,227,773,1.0,
44,0,219,781,1.0,
45,0,212,788,1.0,
46,0,203,797,1.0,
47,0,193,807,1.0,
48,0,189,811,1.0,
49,0,185,815,1.0,
50,0,178,822,1.0,
51,0,173,827,1.0,
52,0,168,832,1.0,
53,0,163,837,1.0,
54,0,158,842,1.0,
55,0,150,850,1.0,
56,0,144,856,1.0,
57,0,139,861,1.0,
58,0,131,869,1.0,
59,0,127,873,1.0,
60,0,121,879,1.0,
61,0,118,882,1.0,
62,0,113,887,1.0,
63,0,111,889,1.0,
64,0,109,891,1.0,
65,0,105,895,1.0,
66,0,97,903,1.0,
67,0,91,909,1.0,
68,0,87,913,1.0,
69,0,80,920,1.0,
70,0,76,924,1.0,
71,0,73,927,1.0,
72,0,72,928,1.0,
73,0,68,932,1.0,
74,0,64,936,1.0,
75,0,63,937,1.0,
76,0,56,944,1.0,
77,0,55,945,1.0,
78,0,54,946,1.0,
79,0,51,949,1.0,
80,0,48,952,1.0,
81,0,48,952,1.0,
82,0,48,952,1.0,
83,0,45,955,1.0,
84,0,41,959,1.0,
85,0,39,961,1.0,
86,0,37,963,1.0,
87,0,36,964,1.0,
88,0,34,966,1.0,
89,0,33,967,1.0,
90,0,32,968,1.0,
91,0,30,970,1.0,
92,0,28,972,1.0,
93,0,24,976,1.0,
94,0,24,976,1.0,
95,0,24,976,1.0,
96,0,23,977,1.0,
97,0,23,977,1.0,
98,0,22,978,1.0,
99,0,22,978,1.0,
100,0,22,978,1.0,
101,0,22,978,1.0,
102,0,20,980,1.0,
103,0,20,980,1.0,
104,0,20,980,1.0,
105,0,20,980,1.0,
106,0,19,981,1.0,
107,0,18,982,1.0,
108,0,18,982,1.0,
109,0,17,983,1.0,
110,0,15,985,1.0,
111,0,15,985,1.0,
112,0,14,986,1.0,
113,0,14,986,1.0,
114,0,13,987,1.0,
115,0,13,987,1.0,
116,0,13,987,1.0,
117,0,13,987,1.0,
118,0,13,987,1.0,
119,0,11,989,1.0,
120,0,11,989,1.0,
121,0,11,989,1.0,
122,0,11,989,1.0,
123,0,10,990,1.0,
124,0,9,991,1.0,
125,0,9,991,1.0,
126,0,8,992,1.0,
127,0,8,992,1.0,
128,0,8,992,1.0,
129,0,7,993,1.0,
130,0,6,994,1.0,
131,0,5,995,1.0,
132,0,5,995,1.0,
133,0,5,995,1.0,
134,0,5,995,1.0,
135,0,5,995,1.0,
136,0,5,995,1.0,
137,0,4,996,1.0,
138,0,4,996,1.0,
139,0,4,996,1.0,
140,0,4,996,1.0,
141,0,3,997,1.0,
142,0,3,997,1.0,
143,0,3,997,1.0,
144,0,2,998,1.0,
145,0,2,998,1.0,
146,0,1,999,1.0,
147,0,1,999,1.0,
148,0,1,999,1.0,
149,0,1,999,1.0,
150,0,1,999,1.0,
