day,s,i,r,edgecount,suscedgecount
1,495,4,1,0.9965635738831615,1.0
2,490,9,1,0.9890034364261169,0.9968865467192204
3,480,17,3,0.9561512027491409,0.9807427462145331
4,464,31,5,0.9156013745704468,0.9587674093379704
5,443,49,8,0.874914089347079,0.9335617011275438
6,412,75,13,0.8254295532646048,0.8935737225907796
7,380,102,18,0.7778694158075601,0.8448826062242033
8,340,134,26,0.7410309278350515,0.7839403374398257
9,294,176,30,0.7296219931271478,0.7111121370251859
10,241,221,38,0.7437800687285223,0.6451976723535432
11,200,251,49,0.7742955326460481,0.6108416699509825
12,165,271,64,0.8026116838487972,0.5710558701249344
13,140,287,73,0.8288659793814434,0.5526913446752766
14,114,300,86,0.858831615120275,0.535743019202924
15,86,319,95,0.8901718213058419,0.5136390022478337
16,67,330,103,0.912852233676976,0.4995712397841711
17,55,326,119,0.9315463917525774,0.5150808879602535
18,46,315,139,0.9444673539518901,0.5252175577340384
19,41,308,151,0.9518900343642611,0.5382857400545622
20,32,304,164,0.9637113402061855,0.5542087832638808
21,26,303,171,0.9712714776632302,0.5649238732458207
22,23,298,179,0.97553264604811,0.5785979688772445
23,19,294,187,0.9804810996563574,0.5782441167000212
24,13,283,204,0.9872164948453608,0.5949580988025603
25,11,275,214,0.9898281786941581,0.6184418986737951
26,7,268,225,0.9940893470790378,0.6576151509201085
27,7,259,234,0.9942268041237113,0.6651440811712928
28,7,254,239,0.9943642611683848,0.672673011422477
29,7,246,247,0.9947766323024055,0.6969821064818565
30,6,239,255,0.9956013745704467,0.6976882512472453
31,6,229,265,0.9957388316151202,0.7064720032069602
32,5,219,276,0.9962886597938144,0.6946191049742626
33,3,217,280,0.9976632302405498,0.6792768182179604
34,3,208,289,0.9979381443298969,0.7144118260568203
35,3,200,297,0.9979381443298969,0.7144118260568203
36,3,195,302,0.9980756013745704,0.7319793299762503
37,3,188,309,0.998213058419244,0.7495468338956803
38,3,182,315,0.9983505154639175,0.7671143378151104
39,1,177,322,0.9993127147766323,0.6675651489383403
40,1,168,331,0.9994501718213058,0.7343216638321743
41,1,164,335,0.9994501718213058,0.7343216638321743
42,1,154,345,0.9994501718213058,0.7343216638321743
43,1,149,350,0.9994501718213058,0.7343216638321743
44,1,147,352,0.9994501718213058,0.7343216638321743
45,1,145,354,0.9994501718213058,0.7343216638321743
46,1,137,362,0.9994501718213058,0.7343216638321743
47,1,131,368,0.9994501718213058,0.7343216638321743
48,1,125,374,0.9994501718213058,0.7343216638321743
49,0,118,382,1.0,
50,0,111,389,1.0,
51,0,106,394,1.0,
52,0,103,397,1.0,
53,0,98,402,1.0,
54,0,95,405,1.0,
55,0,88,412,1.0,
56,0,85,415,1.0,
57,0,82,418,1.0,
58,0,80,420,1.0,
59,0,79,421,1.0,
60,0,74,426,1.0,
61,0,70,430,1.0,
62,0,65,435,1.0,
63,0,61,439,1.0,
64,0,59,441,1.0,
65,0,58,442,1.0,
66,0,55,445,1.0,
67,0,51,449,1.0,
68,0,50,450,1.0,
69,0,49,451,1.0,
70,0,47,453,1.0,
71,0,44,456,1.0,
72,0,44,456,1.0,
73,0,43,457,1.0,
74,0,43,457,1.0,
75,0,41,459,1.0,
76,0,40,460,1.0,
77,0,36,464,1.0,
78,0,31,469,1.0,
79,0,31,469,1.0,
80,0,29,471,1.0,
81,0,27,473,1.0,
82,0,26,474,1.0,
83,0,26,474,1.0,
84,0,25,475,1.0,
85,0,24,476,1.0,
86,0,23,477,1.0,
87,0,23,477,1.0,
88,0,23,477,1.0,
89,0,20,480,1.0,
90,0,18,482,1.0,
91,0,17,483,1.0,
92,0,15,485,1.0,
93,0,13,487,1.0,
94,0,13,487,1.0,
95,0,11,489,1.0,
96,0,11,489,1.0,
97,0,11,489,1.0,
98,0,11,489,1.0,
99,0,11,489,1.0,
100,0,11,489,1.0,
101,0,10,490,1.0,
102,0,10,490,1.0,
103,0,10,490,1.0,
104,0,9,491,1.0,
105,0,9,491,1.0,
106,0,9,491,1.0,
107,0,9,491,1.0,
108,0,9,491,1.0,
109,0,9,491,1.0,
110,0,9,491,1.0,
111,0,8,492,1.0,
112,0,8,492,1.0,
113,0,8,492,1.0,
114,0,8,492,1.0,
115,0,8,492,1.0,
116,0,8,492,1.0,
117,0,6,494,1.0,
118,0,6,494,1.0,
119,0,6,494,1.0,
120,0,5,495,1.0,
121,0,5,495,1.0,
122,0,5,495,1.0,
123,0,4,496,1.0,
124,0,4,496,1.0,
125,0,4,496,1.0,
126,0,4,496,1.0,
127,0,4,496,1.0,
128,0,4,496,1.0,
129,0,4,496,1.0,
130,0,4,496,1.0,
131,0,4,496,1.0,
132,0,4,496,1.0,
133,0,4,496,1.0,
134,0,4,496,1.0,
135,0,4,496,1.0,
136,0,4,496,1.0,
137,0,4,496,1.0,
138,0,3,497,1.0,
139,0,3,497,1.0,
140,0,3,497,1.0,
141,0,3,497,1.0,
142,0,3,497,1.0,
143,0,2,498,1.0,
144,0,1,499,1.0,
145,0,1,499,1.0,
146,0,1,499,1.0,
147,0,1,499,1.0,
148,0,1,499,1.0,
149,0,1,499,1.0,
150,0,1,499,1.0,
151,0,1,499,1.0,
152,0,1,499,1.0,
153,0,1,499,1.0,
154,0,1,499,1.0,
155,0,1,499,1.0,
156,0,1,499,1.0,
157,0,1,499,1.0,
158,0,1,499,1.0,
159,0,1,499,1.0,
160,0,1,499,1.0,
161,0,0,500,1.0,
162,0,0,500,1.0,
163,0,0,500,1.0,
164,0,0,500,1.0,
165,0,0,500,1.0,
166,0,0,500,1.0,
167,0,0,500,1.0,
168,0,0,500,1.0,
169,0,0,500,1.0,
170,0,0,500,1.0,
171,0,0,500,1.0,
172,0,0,500,1.0,
173,0,0,500,1.0,
174,0,0,500,1.0,
175,0,0,500,1.0,
176,0,0,500,1.0,
177,0,0,500,1.0,
178,0,0,500,1.0,
179,0,0,500,1.0,
180,0,0,500,1.0,
181,0,0,500,1.0,
182,0,0,500,1.0,
183,0,0,500,1.0,
184,0,0,500,1.0,
185,0,0,500,1.0,
186,0,0,500,1.0,
187,0,0,500,1.0,
188,0,0,500,1.0,
189,0,0,500,1.0,
190,0,0,500,1.0,
191,0,0,500,1.0,
192,0,0,500,1.0,
193,0,0,500,1.0,
194,0,0,500,1.0,
195,0,0,500,1.0,
196,0,0,500,1.0,
197,0,0,500,1.0,
198,0,0,500,1.0,
199,0,0,500,1.0,
200,0,0,500,1.0,
1,498,2,0,0.9995876288659794,1.0
2,497,3,0,0.9976632302405498,0.9993999628386101
3,493,7,0,0.9905154639175258,0.9961549715604803
4,481,18,1,0.961512027491409,0.9825196840218671
5,455,43,2,0.9000687285223368,0.9480289673267385
6,427,67,6,0.8365635738831615,0.905530042750472
7,393,100,7,0.763298969072165,0.836497986833643
8,352,132,16,0.7403436426116838,0.7839711407039439
9,312,168,20,0.7201374570446736,0.7195205301184043
10,269,201,30,0.7290721649484536,0.6721844522222521
11,221,237,42,0.7542268041237113,0.6158370902979873
12,187,263,50,0.7832302405498281,0.5855125356035507
13,158,278,64,0.8142955326460481,0.5729094460625663
14,130,296,74,0.8449484536082474,0.5493816042271843
15,106,302,92,0.8804123711340206,0.5621013929053609
16,90,301,109,0.9030927835051547,0.5755864165840812
17,71,305,124,0.9226116838487972,0.5782526320645186
18,66,292,142,0.9330584192439862,0.6015672910248935
19,60,287,153,0.9418556701030928,0.6119647130983685
20,50,290,160,0.9525773195876288,0.6205568981077981
21,45,283,172,0.9591752577319588,0.6309152593253512
22,40,272,188,0.9664604810996563,0.6580458753943913
23,34,266,200,0.9733333333333334,0.6818233000181119
24,29,259,212,0.9780068728522336,0.6918524105516698
25,26,257,217,0.9811683848797251,0.7037059143149949
26,24,244,232,0.9830927835051546,0.7164870177082282
27,21,231,248,0.9852920962199313,0.7192218338154781
28,18,220,262,0.9884536082474227,0.7366287471586774
29,16,216,268,0.9896907216494846,0.7342481875436638
30,15,209,276,0.9906529209621994,0.7541587522900178
31,13,201,286,0.9923024054982817,0.7586416940999091
32,12,195,293,0.9936769759450171,0.7761432767764879
33,8,192,300,0.9957388316151202,0.7675788284988329
34,6,185,309,0.9973883161512027,0.7984225144595873
35,4,181,315,0.998213058419244,0.7976054631758588
36,4,177,319,0.998213058419244,0.7976054631758588
37,3,171,326,0.9986254295532646,0.7926214503451144
38,3,162,335,0.9987628865979381,0.8122306811546007
39,3,158,339,0.9987628865979381,0.8122306811546007
40,3,154,343,0.9989003436426117,0.8344544760720185
41,3,149,348,0.9989003436426117,0.8344544760720185
42,3,142,355,0.9989003436426117,0.8344544760720185
43,3,134,363,0.9989003436426117,0.8344544760720185
44,3,129,368,0.9989003436426117,0.8344544760720185
45,2,122,376,0.9995876288659794,0.9079073864792198
46,2,118,380,0.9995876288659794,0.9079073864792198
47,2,115,383,0.9995876288659794,0.9079073864792198
48,2,108,390,0.9995876288659794,0.9079073864792198
49,1,106,393,0.9997250859106529,0.8824153864268873
50,1,106,393,0.9997250859106529,0.8824153864268873
51,1,95,404,0.9997250859106529,0.8824153864268873
52,1,93,406,0.9997250859106529,0.8824153864268873
53,1,89,410,0.9997250859106529,0.8824153864268873
54,1,86,413,0.9997250859106529,0.8824153864268873
55,1,81,418,0.9997250859106529,0.8824153864268873
56,1,78,421,0.9997250859106529,0.8824153864268873
57,1,72,427,0.9997250859106529,0.8824153864268873
58,1,69,430,0.9997250859106529,0.8824153864268873
59,0,69,431,1.0,
60,0,69,431,1.0,
61,0,64,436,1.0,
62,0,61,439,1.0,
63,0,58,442,1.0,
64,0,58,442,1.0,
65,0,56,444,1.0,
66,0,54,446,1.0,
67,0,53,447,1.0,
68,0,51,449,1.0,
69,0,49,451,1.0,
70,0,49,451,1.0,
71,0,48,452,1.0,
72,0,47,453,1.0,
73,0,46,454,1.0,
74,0,43,457,1.0,
75,0,39,461,1.0,
76,0,38,462,1.0,
77,0,35,465,1.0,
78,0,31,469,1.0,
79,0,31,469,1.0,
80,0,29,471,1.0,
81,0,27,473,1.0,
82,0,26,474,1.0,
83,0,24,476,1.0,
84,0,24,476,1.0,
85,0,22,478,1.0,
86,0,19,481,1.0,
87,0,19,481,1.0,
88,0,17,483,1.0,
89,0,16,484,1.0,
90,0,16,484,1.0,
91,0,16,484,1.0,
92,0,16,484,1.0,
93,0,13,487,1.0,
94,0,13,487,1.0,
95,0,13,487,1.0,
96,0,13,487,1.0,
97,0,12,488,1.0,
98,0,12,488,1.0,
99,0,11,489,1.0,
100,0,11,489,1.0,
101,0,11,489,1.0,
102,0,11,489,1.0,
103,0,10,490,1.0,
104,0,10,490,1.0,
105,0,10,490,1.0,
106,0,10,490,1.0,
107,0,10,490,1.0,
108,0,9,491,1.0,
109,0,8,492,1.0,
110,0,8,492,1.0,
111,0,7,493,1.0,
112,0,7,493,1.0,
113,0,6,494,1.0,
114,0,6,494,1.0,
115,0,6,494,1.0,
116,0,6,494,1.0,
117,0,6,494,1.0,
118,0,6,494,1.0,
119,0,6,494,1.0,
120,0,6,494,1.0,
121,0,6,494,1.0,
122,0,6,494,1.0,
123,0,6,494,1.0,
124,0,6,494,1.0,
125,0,6,494,1.0,
126,0,6,494,1.0,
127,0,6,494,1.0,
128,0,5,495,1.0,
129,0,5,495,1.0,
130,0,5,495,1.0,
131,0,4,496,1.0,
132,0,4,496,1.0,
133,0,4,496,1.0,
134,0,4,496,1.0,
135,0,3,497,1.0,
136,0,3,497,1.0,
137,0,3,497,1.0,
138,0,3,497,1.0,
139,0,3,497,1.0,
140,0,3,497,1.0,
141,0,3,497,1.0,
142,0,3,497,1.0,
143,0,3,497,1.0,
144,0,3,497,1.0,
145,0,3,497,1.0,
146,0,3,497,1.0,
147,0,3,497,1.0,
148,0,3,497,1.0,
149,0,3,497,1.0,
150,0,3,497,1.0,
151,0,2,498,1.0,
152,0,2,498,1.0,
153,0,2,498,1.0,
154,0,2,498,1.0,
155,0,1,499,1.0,
156,0,1,499,1.0,
157,0,0,500,1.0,
158,0,0,500,1.0,
159,0,0,500,1.0,
160,0,0,500,1.0,
161,0,0,500,1.0,
162,0,0,500,1.0,
163,0,0,500,1.0,
164,0,0,500,1.0,
165,0,0,500,1.0,
166,0,0,500,1.0,
167,0,0,500,1.0,
168,0,0,500,1.0,
169,0,0,500,1.0,
170,0,0,500,1.0,
171,0,0,500,1.0,
172,0,0,500,1.0,
173,0,0,500,1.0,
174,0,0,500,1.0,
175,0,0,500,1.0,
176,0,0,500,1.0,
